路测标识,小区ID,纬度,经度,接收电平
KeyNum,CellID,Latitude,Longitude,RxLev
330592,9153,121.190883,41.174456,-121.396583
330593,9153,121.190885,41.174457,-121.397068
330594,9153,121.190886,41.174459,-121.397553
330595,9153,121.190888,41.174461,-121.398038
330596,9153,121.19089,41.174463,-121.398522
330597,9153,121.190892,41.174464,-121.399007
330598,9153,121.190893,41.174466,-121.399492
330599,9153,121.190895,41.174468,-121.399977
330600,9153,121.190897,41.174469,-121.400462
330601,9153,121.190898,41.174471,-121.400947
330602,9153,121.1909,41.174473,-121.401431
330603,9153,121.190902,41.174474,-121.401916
330604,9153,121.190903,41.174476,-121.402401
330605,9153,121.190905,41.174478,-121.402886
330606,9153,121.190907,41.17448,-121.40337
330607,9153,121.190909,41.174481,-121.403855
330608,9153,121.19091,41.174483,-121.40434
330609,9153,121.190912,41.174485,-121.404825
330610,9153,121.190914,41.174486,-121.405309
330611,9153,121.190915,41.174488,-121.405794
330612,9153,121.190917,41.17449,-121.406279
330613,9153,121.190919,41.174491,-121.406763
330614,9153,121.19092,41.174493,-121.407248
330615,9153,121.190922,41.174495,-121.407732
330616,9153,121.190924,41.174497,-121.408217
330617,9153,121.190926,41.174498,-121.408702
330618,9153,121.190927,41.1745,-121.409186
330619,9153,121.190929,41.174502,-121.409671
330620,9153,121.190931,41.174503,-121.410155
330621,9153,121.190932,41.174505,-121.41064
330622,9153,121.190934,41.174507,-121.411124
330623,9153,121.190936,41.174508,-121.411609
330624,9153,121.190937,41.17451,-121.412093
330625,9153,121.190939,41.174512,-121.412577
330626,9153,121.190941,41.174514,-121.413062
330627,9153,121.190943,41.174515,-121.413546
330628,9153,121.190944,41.174517,-121.414031
330629,9153,121.190946,41.174519,-121.414515
330630,9153,121.190948,41.17452,-121.414999
330631,9153,121.190949,41.174522,-121.415484
330632,9153,121.190951,41.174524,-121.415968
330633,9153,121.190953,41.174525,-121.416452
330634,9153,121.190954,41.174527,-121.416937
330635,9153,121.190956,41.174529,-121.417421
330636,9153,121.190958,41.174531,-121.417905
330637,9153,121.19096,41.174532,-121.41839
330638,9153,121.190961,41.174534,-121.418874
330639,9153,121.190963,41.174536,-121.419358
330640,9153,121.190965,41.174537,-121.419842
330641,9153,121.190966,41.174539,-121.420326
330642,9153,121.190968,41.174541,-121.420811
330643,9153,121.19097,41.174542,-121.421295
330644,9153,121.190971,41.174544,-121.421779
330645,9153,121.190973,41.174546,-121.422263
330646,9153,121.190975,41.174548,-121.422747
330647,9153,121.190977,41.174549,-121.423231
330648,9153,121.190978,41.174551,-121.423715
330649,9153,121.19098,41.174553,-121.424199
330650,9153,121.190982,41.174554,-121.424683
330651,9153,121.190983,41.174556,-121.425167
330652,9153,121.190985,41.174558,-121.425651
330653,9153,121.190987,41.174559,-121.426135
330654,9153,121.190988,41.174561,-121.426619
330655,9153,121.19099,41.174563,-121.427103
330656,9153,121.190992,41.174565,-121.427587
330657,9153,121.190994,41.174566,-121.428071
330658,9153,121.190995,41.174568,-121.428555
330659,9153,121.190997,41.17457,-121.429039
330660,9153,121.190999,41.174571,-121.429523
330661,9153,121.191,41.174573,-121.430007
330662,9153,121.191002,41.174575,-121.430491
330663,9153,121.191004,41.174576,-121.430974
330664,9153,121.191005,41.174578,-121.431458
330665,9153,121.191007,41.17458,-121.431942
330666,9153,121.191009,41.174582,-121.432426
330667,9153,121.191011,41.174583,-121.43291
330668,9153,121.191012,41.174585,-121.433393
330669,9153,121.191014,41.174587,-121.433877
330670,9153,121.191016,41.174588,-121.434361
330671,9153,121.191017,41.17459,-121.434845
330672,9153,121.191019,41.174592,-121.435328
330673,9153,121.191021,41.174593,-121.435812
330674,9153,121.191022,41.174595,-121.436296
330675,9153,121.191024,41.174597,-121.436779
330676,9153,121.191026,41.174599,-121.437263
330677,9153,121.191028,41.1746,-121.437747
330678,9153,121.191029,41.174602,-121.43823
330679,9153,121.191031,41.174604,-121.438714
330680,9153,121.191033,41.174605,-121.439197
330681,9153,121.191034,41.174607,-121.439681
330682,9153,121.191036,41.174609,-121.440165
330683,9153,121.191038,41.17461,-121.440648
330684,9153,121.191039,41.174612,-121.441132
330685,9153,121.191041,41.174614,-121.441615
330686,9153,121.191043,41.174616,-121.442099
330687,9153,121.191045,41.174617,-121.442582
330688,9153,121.191046,41.174619,-121.443065
330689,9153,121.191048,41.174621,-121.443549
330690,9153,121.19105,41.174622,-121.444032
330691,9153,121.191051,41.174624,-121.444516
330692,9153,121.191053,41.174626,-121.444999
330693,9153,121.191055,41.174627,-121.445482
330694,9153,121.191056,41.174629,-121.445966
330695,9153,121.191058,41.174631,-121.446449
330696,9153,121.19106,41.174633,-121.446932
330697,9153,121.191062,41.174634,-121.447416
330698,9153,121.191063,41.174636,-121.447899
330699,9153,121.191065,41.174638,-121.448382
330700,9153,121.191067,41.174639,-121.448866
330701,9153,121.191068,41.174641,-121.449349
330702,9153,121.19107,41.174643,-121.449832
330703,9153,121.191072,41.174644,-121.450315
330704,9153,121.191073,41.174646,-121.450799
330705,9153,121.191075,41.174648,-121.451282
330706,9153,121.191077,41.17465,-121.451765
330707,9153,121.191079,41.174651,-121.452248
330708,9153,121.19108,41.174653,-121.452731
330709,9153,121.191082,41.174655,-121.453214
330710,9153,121.191084,41.174656,-121.453697
330711,9153,121.191085,41.174658,-121.45418
330712,9153,121.191087,41.17466,-121.454664
330713,9153,121.191089,41.174661,-121.455147
330714,9153,121.19109,41.174663,-121.45563
330715,9153,121.191092,41.174665,-121.456113
330716,9153,121.191094,41.174667,-121.456596
330717,9153,121.191096,41.174668,-121.457079
330718,9153,121.191097,41.17467,-121.457562
330719,9153,121.191099,41.174672,-121.458045
330720,9153,121.191101,41.174673,-121.458528
330721,9153,121.191102,41.174675,-121.459011
330722,9153,121.191104,41.174677,-121.459493
330723,9153,121.191106,41.174678,-121.459976
330724,9153,121.191107,41.17468,-121.460459
330725,9153,121.191109,41.174682,-121.460942
330726,9153,121.191111,41.174684,-121.461425
330727,9153,121.191113,41.174685,-121.461908
330728,9153,121.191114,41.174687,-121.462391
330729,9153,121.191116,41.174689,-121.462873
330730,9153,121.191118,41.17469,-121.463356
330731,9153,121.191119,41.174692,-121.463839
330732,9153,121.191121,41.174694,-121.464322
330733,9153,121.191123,41.174695,-121.464805
330734,9153,121.191124,41.174697,-121.465287
330735,9153,121.191126,41.174699,-121.46577
330736,9153,121.191128,41.174701,-121.466253
330737,9153,121.19113,41.174702,-121.466735
330738,9153,121.191131,41.174704,-121.467218
330739,9153,121.191133,41.174706,-121.467701
330740,9153,121.191135,41.174707,-121.468183
330741,9153,121.191136,41.174709,-121.468666
330742,9153,121.191138,41.174711,-121.469149
330743,9153,121.19114,41.174712,-121.469631
330744,9153,121.191141,41.174714,-121.470114
330745,9153,121.191143,41.174716,-121.470596
330746,9153,121.191145,41.174718,-121.471079
330747,9153,121.191147,41.174719,-121.471561
330748,9153,121.191148,41.174721,-121.472044
330749,9153,121.19115,41.174723,-121.472526
330750,9153,121.191152,41.174724,-121.473009
330751,9153,121.191153,41.174726,-121.473491
330752,9153,121.191155,41.174728,-121.473974
330753,9153,121.191157,41.174729,-121.474456
330754,9153,121.191158,41.174731,-121.474939
330755,9153,121.19116,41.174733,-121.475421
330756,9153,121.191162,41.174735,-121.475903
330757,9153,121.191164,41.174736,-121.476386
330758,9153,121.191165,41.174738,-121.476868
330759,9153,121.191167,41.17474,-121.47735
330760,9153,121.191169,41.174741,-121.477833
330761,9153,121.19117,41.174743,-121.478315
330762,9153,121.191172,41.174745,-121.478797
330763,9153,121.191174,41.174746,-121.47928
330764,9153,121.191175,41.174748,-121.479762
330765,9153,121.191177,41.17475,-121.480244
330766,9153,121.191179,41.174752,-121.480726
330767,9153,121.191181,41.174753,-121.481209
330768,9153,121.191182,41.174755,-121.481691
330769,9153,121.191184,41.174757,-121.482173
330770,9153,121.191186,41.174758,-121.482655
330771,9153,121.191187,41.17476,-121.483137
330772,9153,121.191189,41.174762,-121.48362
330773,9153,121.191191,41.174763,-121.484102
330774,9153,121.191192,41.174765,-121.484584
330775,9153,121.191194,41.174767,-121.485066
330776,9153,121.191196,41.174769,-121.485548
330777,9153,121.191198,41.17477,-121.48603
330778,9153,121.191199,41.174772,-121.486512
330779,9153,121.191201,41.174774,-121.486994
330780,9153,121.191203,41.174775,-121.487476
330781,9153,121.191204,41.174777,-121.487958
330782,9153,121.191206,41.174779,-121.48844
330783,9153,121.191208,41.17478,-121.488922
330784,9153,121.191209,41.174782,-121.489404
330785,9153,121.191211,41.174784,-121.489886
330786,9153,121.191213,41.174786,-121.490368
330787,9153,121.191215,41.174787,-121.49085
330788,9153,121.191216,41.174789,-121.491332
330789,9153,121.191218,41.174791,-121.491814
330790,9153,121.19122,41.174792,-121.492295
330791,9153,121.191221,41.174794,-121.492777
330792,9153,121.191223,41.174796,-121.493259
330793,9153,121.191225,41.174797,-121.493741
330794,9153,121.191226,41.174799,-121.494223
330795,9153,121.191228,41.174801,-121.494704
330796,9153,121.19123,41.174803,-121.495186
330797,9153,121.191232,41.174804,-121.495668
330798,9153,121.191233,41.174806,-121.49615
330799,9153,121.191235,41.174808,-121.496631
330800,9153,121.191237,41.174809,-121.497113
330801,9153,121.191238,41.174811,-121.497595
330802,9153,121.19124,41.174813,-121.498077
330803,9153,121.191242,41.174814,-121.498558
330804,9153,121.191243,41.174816,-121.49904
330805,9153,121.191245,41.174818,-121.499521
330806,9153,121.191247,41.17482,-121.500003
330807,9153,121.191249,41.174821,-121.500485
330808,9153,121.19125,41.174823,-121.500966
330809,9153,121.191252,41.174825,-121.501448
330810,9153,121.191254,41.174826,-121.501929
330811,9153,121.191255,41.174828,-121.502411
330812,9153,121.191257,41.17483,-121.502892
330813,9153,121.191259,41.174831,-121.503374
330814,9153,121.19126,41.174833,-121.503855
330815,9153,121.191262,41.174835,-121.504337
330816,9153,121.191264,41.174837,-121.504818
330817,9153,121.191266,41.174838,-121.5053
330818,9153,121.191267,41.17484,-121.505781
330819,9153,121.191269,41.174842,-121.506263
330820,9153,121.191271,41.174843,-121.506744
330821,9153,121.191272,41.174845,-121.507225
330822,9153,121.191274,41.174847,-121.507707
330823,9153,121.191276,41.174848,-121.508188
330824,9153,121.191277,41.17485,-121.508669
330825,9153,121.191279,41.174852,-121.509151
330826,9153,121.191281,41.174854,-121.509632
330827,9153,121.191283,41.174855,-121.510113
330828,9153,121.191284,41.174857,-121.510595
330829,9153,121.191286,41.174859,-121.511076
330830,9153,121.191288,41.17486,-121.511557
330831,9153,121.191289,41.174862,-121.512038
330832,9153,121.191291,41.174864,-121.51252
330833,9153,121.191293,41.174865,-121.513001
330834,9153,121.191294,41.174867,-121.513482
330835,9153,121.191296,41.174869,-121.513963
330836,9153,121.191298,41.174871,-121.514444
330837,9153,121.1913,41.174872,-121.514925
330838,9153,121.191301,41.174874,-121.515406
330839,9153,121.191303,41.174876,-121.515888
330840,9153,121.191305,41.174877,-121.516369
330841,9153,121.191306,41.174879,-121.51685
330842,9153,121.191308,41.174881,-121.517331
330843,9153,121.19131,41.174882,-121.517812
330844,9153,121.191311,41.174884,-121.518293
330845,9153,121.191313,41.174886,-121.518774
330846,9153,121.191315,41.174888,-121.519255
330847,9153,121.191317,41.174889,-121.519736
330848,9153,121.191318,41.174891,-121.520217
330849,9153,121.19132,41.174893,-121.520698
330850,9153,121.191322,41.174894,-121.521179
330851,9153,121.191323,41.174896,-121.52166
330852,9153,121.191325,41.174898,-121.52214
330853,9153,121.191327,41.174899,-121.522621
330854,9153,121.191328,41.174901,-121.523102
330855,9153,121.19133,41.174903,-121.523583
330856,9153,121.191332,41.174905,-121.524064
330857,9153,121.191334,41.174906,-121.524545
330858,9153,121.191335,41.174908,-121.525025
330859,9153,121.191337,41.17491,-121.525506
330860,9153,121.191339,41.174911,-121.525987
330861,9153,121.19134,41.174913,-121.526468
330862,9153,121.191342,41.174915,-121.526949
330863,9153,121.191344,41.174916,-121.527429
330864,9153,121.191345,41.174918,-121.52791
330865,9153,121.191347,41.17492,-121.528391
330866,9153,121.191349,41.174922,-121.528871
330867,9153,121.191351,41.174923,-121.529352
330868,9153,121.191352,41.174925,-121.529833
330869,9153,121.191354,41.174927,-121.530313
330870,9153,121.191356,41.174928,-121.530794
330871,9153,121.191357,41.17493,-121.531275
330872,9153,121.191359,41.174932,-121.531755
330873,9153,121.191361,41.174933,-121.532236
330874,9153,121.191362,41.174935,-121.532716
330875,9153,121.191364,41.174937,-121.533197
330876,9153,121.191366,41.174939,-121.533677
330877,9153,121.191368,41.17494,-121.534158
330878,9153,121.191369,41.174942,-121.534638
330879,9153,121.191371,41.174944,-121.535119
330880,9153,121.191373,41.174945,-121.535599
330881,9153,121.191374,41.174947,-121.53608
330882,9153,121.191376,41.174949,-121.53656
330883,9153,121.191378,41.17495,-121.537041
330884,9153,121.191379,41.174952,-121.537521
330885,9153,121.191381,41.174954,-121.538001
330886,9153,121.191383,41.174956,-121.538482
330887,9153,121.191385,41.174957,-121.538962
330888,9153,121.191386,41.174959,-121.539442
330889,9153,121.191388,41.174961,-121.539923
330890,9153,121.19139,41.174962,-121.540403
330891,9153,121.191391,41.174964,-121.540883
330892,9153,121.191393,41.174966,-121.541364
330893,9153,121.191395,41.174967,-121.541844
330894,9153,121.191396,41.174969,-121.542324
330895,9153,121.191398,41.174971,-121.542804
330896,9153,121.1914,41.174973,-121.543285
330897,9153,121.191402,41.174974,-121.543765
330898,9153,121.191403,41.174976,-121.544245
330899,9153,121.191405,41.174978,-121.544725
330900,9153,121.191407,41.174979,-121.545205
330901,9153,121.191408,41.174981,-121.545686
330902,9153,121.19141,41.174983,-121.546166
330903,9153,121.191412,41.174984,-121.546646
330904,9153,121.191413,41.174986,-121.547126
330905,9153,121.191415,41.174988,-121.547606
330906,9153,121.191417,41.17499,-121.548086
330907,9153,121.191419,41.174991,-121.548566
330908,9153,121.19142,41.174993,-121.549046
330909,9153,121.191422,41.174995,-121.549526
330910,9153,121.191424,41.174996,-121.550006
330911,9153,121.191425,41.174998,-121.550486
330912,9153,121.191427,41.175,-121.550966
330913,9153,121.191429,41.175001,-121.551446
330914,9153,121.19143,41.175003,-121.551926
330915,9153,121.191432,41.175005,-121.552406
330916,9153,121.191434,41.175007,-121.552886
330917,9153,121.191436,41.175008,-121.553366
330918,9153,121.191437,41.17501,-121.553846
330919,9153,121.191439,41.175012,-121.554325
330920,9153,121.191441,41.175013,-121.554805
330921,9153,121.191442,41.175015,-121.555285
330922,9153,121.191444,41.175017,-121.555765
330923,9153,121.191446,41.175018,-121.556245
330924,9153,121.191447,41.17502,-121.556725
330925,9153,121.191449,41.175022,-121.557204
330926,9153,121.191451,41.175024,-121.557684
330927,9153,121.191453,41.175025,-121.558164
330928,9153,121.191454,41.175027,-121.558644
330929,9153,121.191456,41.175029,-121.559123
330930,9153,121.191458,41.17503,-121.559603
330931,9153,121.191459,41.175032,-121.560083
330932,9153,121.191461,41.175034,-121.560562
330933,9153,121.191463,41.175035,-121.561042
330934,9153,121.191464,41.175037,-121.561522
330935,9153,121.191466,41.175039,-121.562001
330936,9153,121.191468,41.175041,-121.562481
330937,9153,121.19147,41.175042,-121.56296
330938,9153,121.191471,41.175044,-121.56344
330939,9153,121.191473,41.175046,-121.56392
330940,9153,121.191475,41.175047,-121.564399
330941,9153,121.191476,41.175049,-121.564879
330942,9153,121.191478,41.175051,-121.565358
330943,9153,121.19148,41.175052,-121.565838
330944,9153,121.191481,41.175054,-121.566317
330945,9153,121.191483,41.175056,-121.566797
330946,9153,121.191485,41.175058,-121.567276
330947,9153,121.191487,41.175059,-121.567755
330948,9153,121.191488,41.175061,-121.568235
330949,9153,121.19149,41.175063,-121.568714
330950,9153,121.191492,41.175064,-121.569194
330951,9153,121.191493,41.175066,-121.569673
330952,9153,121.191495,41.175068,-121.570152
330953,9153,121.191497,41.175069,-121.570632
330954,9153,121.191498,41.175071,-121.571111
330955,9153,121.1915,41.175073,-121.57159
330956,9153,121.191502,41.175075,-121.57207
330957,9153,121.191504,41.175076,-121.572549
330958,9153,121.191505,41.175078,-121.573028
330959,9153,121.191507,41.17508,-121.573507
330960,9153,121.191509,41.175081,-121.573987
330961,9153,121.19151,41.175083,-121.574466
330962,9153,121.191512,41.175085,-121.574945
330963,9153,121.191514,41.175086,-121.575424
330964,9153,121.191515,41.175088,-121.575903
330965,9153,121.191517,41.17509,-121.576383
