DATE（日期）,TIME（时间）,CELLID（小区）,nTCH（可用信道数）,traff（总话务量）,rate（半速率话务量比例）,thtraff（半速率话务量）,callnum（呼叫数）,congsnum（拥塞数）,callcongs（拥塞率）
71020,182333,9453,51,28.333332,0.817647074,23.166666,73,10,0.136986301
71020,182435,9453,51,31.5,0.862433841,27.166666,62,2,0.032258065
71020,182536,9453,51,29.833332,0.843575434,25.166666,76,15,0.197368421
71020,182638,9453,51,25.666668,0.772727259,19.833334,59,0,0
71020,182741,9453,51,28.285715,0.843434327,23.857143,67,10,0.149253731
71020,182843,9453,51,32,0.755208313,24.166666,57,10,0.175438596
71020,182945,9453,51,28,0.660714286,18.5,42,0,0
71020,183048,9453,51,22.333332,0.604477648,13.5,59,5,0.084745763
71020,183150,9453,51,24.833332,0.751677866,18.666666,46,0,0
71020,183252,9453,51,23.285715,0.834355827,19.428572,57,0,0
71020,183355,9453,51,21.833332,0.809160324,17.666666,52,0,0
71020,183458,9453,51,27.666666,0.837349394,23.166666,79,19,0.240506329
71020,183559,9453,51,36.833332,0.882352973,32.5,62,7,0.112903226
71020,183701,9453,51,23.285713,0.840490819,19.571428,55,7,0.127272727
71020,183803,9453,51,32,0.885416688,28.333334,97,26,0.268041237
71020,183905,9453,51,34.5,0.90821258,31.333334,84,20,0.238095238
71020,184007,9453,51,29.166666,0.828571425,24.166666,71,12,0.169014085
71020,184110,9453,51,31.666668,0.847368406,26.833334,77,10,0.12987013
71020,184212,9453,51,18.428572,0.775193759,14.285714,42,2,0.047619048
71020,184312,9453,51,22.833334,0.744525526,17,49,5,0.102040816
71020,184414,9453,51,23,0.623188391,14.333333,63,7,0.111111111
71020,184517,9453,51,18.333334,0.290909089,5.3333335,52,5,0.096153846
71020,184618,9453,51,25.166668,0.622516537,15.666667,81,18,0.222222222
71020,184729,9453,51,28.428574,0.678391924,19.285715,83,31,0.373493976
71020,184832,9453,51,21,0.707482952,14.857142,69,7,0.101449275
71020,184935,9453,51,21.666668,0.623076885,13.5,40,0,0
71020,185037,9453,51,16,0.479166656,7.6666665,49,0,0
71020,185139,9453,51,25.833334,0.709677427,18.333334,70,8,0.114285714
71020,185241,9453,51,19.857143,0.661870542,13.142858,60,0,0
71020,185343,9453,51,25.833334,0.729032265,18.833334,51,0,0
71020,185444,9453,51,21.166666,0.787401568,16.666666,51,3,0.058823529
71020,185545,9453,51,20.5,0.804878049,16.5,60,16,0.266666667
71020,185647,9453,51,21.333334,0.765625007,16.333334,48,8,0.166666667
71020,185749,9453,51,16.5,0.737373758,12.166667,53,3,0.056603774
71020,185850,9453,51,21.166666,0.834645664,17.666666,65,11,0.169230769
71020,185952,9453,51,20.285713,0.739436667,15,93,25,0.268817204
71020,190055,9453,51,23,0.775362348,17.833334,46,5,0.108695652
71020,190157,9453,51,18.166666,0.880733977,16,53,5,0.094339623
71020,190306,9453,51,20.714285,0.827586229,17.142857,77,10,0.12987013
71020,190453,9453,51,13.363636,0.653061263,8.727273,63,3,0.047619048
71020,190627,9453,51,17.666666,0.754716991,13.333333,66,8,0.121212121
71020,190729,9453,51,22,0.742424273,16.333334,59,9,0.152542373
71020,190832,9453,51,16.142857,0.628318643,10.142858,46,0,0
71020,190934,9453,51,22.666668,0.639705845,14.5,56,6,0.107142857
71020,191035,9453,51,22.666668,0.6470588,14.666667,45,8,0.177777778
71020,191137,9453,51,17.333332,0.625000029,10.833333,53,6,0.113207547
71020,191240,9453,51,24.166668,0.696551713,16.833334,75,22,0.293333333
71020,191344,9453,51,23.285715,0.607361981,14.142858,54,4,0.074074074
71020,191445,9453,51,23.833332,0.741258755,17.666666,61,3,0.049180328
71020,191547,9453,51,23.5,0.751773021,17.666666,51,2,0.039215686
71020,191649,9453,51,24.166668,0.799999983,19.333334,60,16,0.266666667
71020,191752,9453,51,22.714285,0.798742157,18.142857,70,22,0.314285714
71020,191853,9453,51,25.5,0.908496706,23.166666,63,18,0.285714286
71020,191955,9453,51,23.333334,0.899999974,21,53,8,0.150943396
71020,192057,9453,51,23.5,0.744680851,17.5,52,10,0.192307692
71020,192159,9453,51,25.5,0.823529412,21,62,11,0.177419355
71020,192300,9453,51,23,0.847826087,19.5,64,7,0.109375
71020,192402,9453,51,18.428572,0.728682179,13.428572,65,9,0.138461538
71020,192505,9453,51,28.166668,0.792899394,22.333334,98,23,0.234693878
71020,192607,9453,51,30,0.888888867,26.666666,48,2,0.041666667
71020,192708,9453,51,27.166666,0.809815971,22,88,5,0.056818182
71020,192810,9453,51,37.666668,0.862831828,32.5,90,28,0.311111111
71020,192913,9453,51,25.714285,0.78333335,20.142857,74,5,0.067567568
71020,193015,9453,51,28.833334,0.815028883,23.5,46,11,0.239130435
71020,193116,9453,51,24.666666,0.797297292,19.666666,38,0,0
71020,193218,9453,51,23,0.717391304,16.5,45,0,0
71020,193320,9453,51,19,0.728070158,13.833333,32,5,0.15625
71020,193421,9453,51,18.142857,0.74803147,13.571428,57,11,0.192982456
71020,193523,9453,51,22.333334,0.671641771,15,41,6,0.146341463
71020,193625,9453,51,13.666666,0.548780515,7.5,31,5,0.161290323
71020,193727,9453,51,14,0.642857143,9,55,17,0.309090909
71020,193828,9453,51,24.666668,0.682432423,16.833334,83,24,0.289156627
71020,193929,9453,51,28.666666,0.80813953,23.166666,47,0,0
71020,194032,9453,51,19.714285,0.688405793,13.571428,40,3,0.075
71020,194135,9453,51,23.333334,0.749999979,17.5,57,15,0.263157895
71020,194236,9453,51,24.833332,0.617449684,15.333333,73,24,0.328767123
71020,194348,9453,51,23.714287,0.674698759,16,66,13,0.196969697
71020,194450,9453,51,22.666666,0.73529411,16.666666,50,2,0.04
71020,194552,9453,51,19.285713,0.740740775,14.285714,54,8,0.148148148
71020,194654,9453,51,24.333334,0.801369841,19.5,68,12,0.176470588
71020,194757,9453,51,21.833334,0.824427456,18,50,3,0.06
71020,194901,9453,51,21.142857,0.763513512,16.142857,83,31,0.373493976
71020,195002,9453,51,20.333334,0.688524568,14,37,0,0
71020,195104,9453,51,16.5,0.727272727,12,41,0,0
71020,195207,9453,51,15.666667,0.585106392,9.166667,41,7,0.170731707
71020,195308,9453,51,13.666666,0.609756103,8.333333,32,0,0
71020,195409,9453,51,14.666666,0.477272749,7,48,10,0.208333333
71020,195511,9453,51,14.857143,0.528846158,7.857143,44,12,0.272727273
71020,195613,9453,51,18.5,0.576576595,10.666667,30,2,0.066666667
71020,195714,9453,51,20,0.56666665,11.333333,54,16,0.296296296
71020,195815,9453,51,19.5,0.658119641,12.833333,42,2,0.047619048
71020,195917,9453,51,16.166668,0.505154618,8.166667,46,3,0.065217391
71020,200019,9453,51,17.833332,0.607476662,10.833333,45,13,0.288888889
71020,200120,9453,51,16.333332,0.632653092,10.333333,50,12,0.24
71020,200229,9453,51,14.125,0.557522124,7.875,90,19,0.211111111
71020,200419,9453,51,18.636364,0.780487814,14.545455,92,18,0.195652174
71020,200557,9453,51,16,0.673611125,10.777778,69,23,0.333333333
71020,200659,9453,51,19,0.622807,11.833333,56,15,0.267857143
71020,200802,9453,51,20.285713,0.577464839,11.714286,102,46,0.450980392
71020,200905,9453,51,23,0.681159435,15.666667,54,9,0.166666667
71020,201006,9453,51,32.666664,0.739795958,24.166666,89,29,0.325842697
71020,201107,9453,51,25.5,0.738562118,18.833334,62,12,0.193548387
71020,201210,9453,51,27.833332,0.868263491,24.166666,65,15,0.230769231
71020,201314,9453,51,22.571428,0.841772173,19,80,17,0.2125
71020,201416,9453,51,23.166666,0.870503593,20.166666,53,6,0.113207547
71020,201518,9453,51,22,0.848484818,18.666666,71,13,0.183098592
71020,201621,9453,51,24.714287,0.768786087,19,81,23,0.283950617
71020,201724,9453,51,30.166666,0.75138121,22.666666,85,20,0.235294118
71020,201825,9453,51,30.5,0.841530033,25.666666,71,13,0.183098592
71020,201926,9453,51,28.166666,0.786982243,22.166666,95,22,0.231578947
71020,202029,9453,51,33,0.808080788,26.666666,69,16,0.231884058
71020,202132,9453,51,24.428572,0.713450299,17.428572,69,13,0.188405797
71020,202233,9453,51,23.333334,0.749999979,17.5,57,9,0.157894737
71020,202335,9453,51,19.5,0.811965795,15.833333,45,2,0.044444444
71020,202437,9453,51,21.666666,0.738461561,16,49,9,0.183673469
71020,202538,9453,51,19.5,0.735042718,14.333333,69,16,0.231884058
71020,202640,9453,51,28.666666,0.825581391,23.666666,64,18,0.28125
71020,202743,9453,51,23.571428,0.806060626,19,78,15,0.192307692
71020,202845,9453,51,29.166668,0.78285713,22.833334,59,12,0.203389831
71020,202946,9453,51,24.666666,0.837837833,20.666666,64,12,0.1875
71020,203049,9453,51,27.833334,0.772455071,21.5,54,4,0.074074074
71020,203151,9453,51,17.857143,0.736000042,13.142858,64,7,0.109375
71020,203254,9453,51,25.666666,0.68831168,17.666666,60,0,0
71020,203355,9453,51,24.166666,0.744827607,18,52,2,0.038461538
71020,203457,9453,51,19.833332,0.747899193,14.833333,42,3,0.071428571
71020,203600,9453,51,25.5,0.81699349,20.833334,91,21,0.230769231
71020,203701,9453,51,23.285715,0.809815932,18.857143,75,15,0.2
71020,203802,9453,51,24.333334,0.835616443,20.333334,66,15,0.227272727
71020,203904,9453,51,27.166666,0.717791429,19.5,88,30,0.340909091
71020,204007,9453,51,27.166668,0.822085874,22.333334,83,19,0.228915663
71020,204108,9453,51,27.333332,0.810975625,22.166666,53,8,0.150943396
71020,204209,9453,51,28.166666,0.816568067,23,61,3,0.049180328
71020,204312,9453,51,24,0.75,18,64,8,0.125
71020,204414,9453,51,28,0.833333357,23.333334,70,16,0.228571429
71020,204515,9453,51,27.5,0.769696945,21.166666,53,7,0.132075472
71020,204617,9453,51,24,0.72222225,17.333334,61,5,0.081967213
71020,204719,9453,51,35.833336,0.776744147,27.833334,96,25,0.260416667
71020,204820,9453,51,29.833334,0.78212291,23.333334,51,10,0.196078431
71020,204921,9453,51,22.571428,0.683544346,15.428572,69,11,0.15942029
71020,205024,9453,51,24.666666,0.695945938,17.166666,93,28,0.301075269
71020,205125,9453,51,27.666668,0.686746955,19,61,16,0.262295082
71020,205226,9453,51,23,0.659420304,15.166667,56,12,0.214285714
71020,205328,9453,51,21.166668,0.740157449,15.666667,62,12,0.193548387
71020,205430,9453,51,30.333332,0.747252758,22.666666,88,40,0.454545455
71020,205531,9453,51,24.714287,0.763005746,18.857143,63,14,0.222222222
71020,205644,9453,51,34.714287,0.703703694,24.428572,87,29,0.333333333
71020,205745,9453,51,33.666668,0.742574228,25,74,24,0.324324324
71020,205846,9453,51,28.5,0.713450316,20.333334,93,28,0.301075269
71020,205949,9453,51,28.833334,0.780346803,22.5,65,17,0.261538462
71020,210051,9453,51,17.714285,0.750000014,13.285714,62,22,0.35483871
71020,210152,9453,51,23.833334,0.727272735,17.333334,95,26,0.273684211
71020,210323,9453,51,20.11111,0.801104961,16.11111,79,17,0.215189873
71020,210447,9453,51,22.625,0.79558011,18,88,29,0.329545455
71020,210551,9453,51,24.714287,0.826589575,20.428572,74,23,0.310810811
71020,210653,9453,51,25.666668,0.792207777,20.333334,75,21,0.28
71020,210754,9453,51,28.666666,0.825581391,23.666666,82,16,0.195121951
71020,210856,9453,51,26.333334,0.791139246,20.833334,73,11,0.150684932
71020,210959,9453,51,32.833332,0.807106632,26.5,81,19,0.234567901
71020,211100,9453,51,34,0.823529412,28,89,13,0.146067416
71020,211201,9453,51,28.857143,0.816831659,23.571428,103,20,0.194174757
71020,211304,9453,51,36.333332,0.756880762,27.5,82,21,0.256097561
71020,211407,9453,51,24.166666,0.772413787,18.666666,49,0,0
71020,211509,9453,51,25.666666,0.818181839,21,58,8,0.137931034
71020,211610,9453,51,23.166668,0.79136689,18.333334,63,7,0.111111111
71020,211712,9453,51,27.428572,0.833333321,22.857143,72,16,0.222222222
71020,211814,9453,51,27.333334,0.823170712,22.5,93,19,0.204301075
71020,211917,9453,51,34.833332,0.775119647,27,78,18,0.230769231
71020,212018,9453,51,27.666668,0.716867459,19.833334,52,5,0.096153846
71020,212119,9453,51,33.166668,0.688442203,22.833334,104,24,0.230769231
71020,212221,9453,51,29.285713,0.702439036,20.571428,92,22,0.239130435
71020,212323,9453,51,36.333336,0.66972474,24.333334,79,23,0.291139241
71020,212425,9453,51,34.5,0.753623188,26,69,15,0.217391304
71020,212526,9453,51,31.166666,0.743315503,23.166666,94,20,0.212765957
71020,212628,9453,51,33.166668,0.748743709,24.833334,53,7,0.132075472
71020,212728,9453,51,22,0.712121227,15.666667,42,0,0
71020,212830,9453,51,22.333334,0.567164177,12.666667,52,3,0.057692308
71020,212932,9453,51,26.142857,0.639344238,16.714285,71,10,0.14084507
71020,213034,9453,51,32.5,0.738461538,24,73,23,0.315068493
71020,213135,9453,51,24.833334,0.758389268,18.833334,57,7,0.122807018
71020,213238,9453,51,26.5,0.698113208,18.5,50,3,0.06
71020,213339,9453,51,30.833332,0.783783796,24.166666,72,16,0.222222222
71020,213440,9453,51,26.166666,0.726114668,19,60,11,0.183333333
71020,213542,9453,51,26,0.637362615,16.571428,82,20,0.243902439
71020,213644,9453,51,28.166666,0.733727804,20.666666,67,17,0.253731343
71020,213746,9453,51,25.333334,0.74999998,19,79,16,0.202531646
71020,213848,9453,51,30.166668,0.690607726,20.833334,59,22,0.372881356
71020,213949,9453,51,32.333336,0.768041194,24.833334,48,11,0.229166667
71020,214050,9453,51,25.5,0.771241804,19.666666,46,7,0.152173913
71014,81135,9501,67,7,0,0,13,0,0
71014,81243,9501,67,7.428571,0,0,17,0,0
71014,81346,9501,67,6.3333335,0,0,18,0,0
71014,81448,9501,67,6.5,0,0,17,0,0
71014,81551,9501,67,5.285714,0,0,23,0,0
71014,81654,9501,67,7.5,0,0,16,0,0
71014,81756,9501,67,7.6666665,0,0,16,0,0
71014,81859,9501,67,6.5,0,0,14,0,0
71014,82001,9501,67,6.285714,0,0,14,0,0
71014,82103,9501,67,9.833333,0,0,22,0,0
71014,82205,9501,67,9.833333,0,0,21,0,0
71014,82307,9501,67,8.833333,0,0,26,0,0
71014,82410,9501,67,9.571428,0,0,20,0,0
71014,82512,9501,67,11.5,0,0,10,0,0
71014,82615,9501,67,9,0,0,23,0,0
71014,82717,9501,67,8,0,0,19,0,0
71014,82819,9501,67,8.333333,0,0,20,0,0
71014,82922,9501,67,9.428572,0,0,16,0,0
71014,83024,9501,67,8.5,0,0,25,0,0
71014,83127,9501,67,11.333333,0,0,30,0,0
71014,83230,9501,67,10.428572,0,0,17,0,0
71014,83332,9501,67,11.833333,0,0,18,0,0
71014,83434,9501,67,8.166667,0,0,27,0,0
71014,83535,9501,67,11.833333,0,0,25,0,0
71014,83638,9501,67,11.166667,0,0,23,0,0
71014,83740,9501,67,10,0,0,13,0,0
71014,83841,9501,67,12.5,0,0,22,0,0
71014,83944,9501,67,14.333333,0,0,15,0,0
71014,84047,9501,67,9.666667,0,0,25,0,0
71014,84149,9501,67,14.666667,0,0,22,0,0
71014,84252,9501,67,14.714286,0,0,24,0,0
71014,84354,9501,67,13.166667,0,0,31,0,0
71014,84456,9501,67,13.833333,0,0,33,0,0
71014,84559,9501,67,14.5,0,0,24,0,0
71014,84700,9501,67,11.571428,0,0,23,0,0
71014,84803,9501,67,16.333334,0,0,26,0,0
71014,84905,9501,67,12.166667,0,0,23,0,0
71014,85007,9501,67,12.333333,0,0,24,0,0
71014,85110,9501,67,8.571428,0,0,24,0,0
71014,85212,9501,67,10.833333,0,0,23,0,0
71014,85314,9501,67,10.5,0,0,28,0,0
71014,85417,9501,67,12.833333,0,0,30,0,0
71014,85518,9501,67,10.5,0,0,32,0,0
71014,85621,9501,67,11.285714,0,0,26,0,0
71014,85722,9501,67,14.666667,0,0,28,0,0
71014,85824,9501,67,10.5,0,0,37,0,0
71014,85927,9501,67,17.833334,0,0,36,0,0
71014,90029,9501,67,11.666667,0,0,32,0,0
71014,90130,9501,67,12.857142,0,0,34,0,0
71014,90244,9501,67,17.714285,0,0,48,0,0
71014,90352,9501,67,19.285715,0,0,35,0,0
71014,90528,9501,67,18.88889,0,0,40,0,0
71014,90630,9501,67,16.285715,0,0,27,0,0
71014,90732,9501,67,25,0,0,34,0,0
71014,90835,9501,67,17.166666,0,0,38,0,0
71014,90937,9501,67,15,0,0,35,0,0
71014,91039,9501,67,13.833333,0,0,24,0,0
71014,91141,9501,67,12,0,0,33,0,0
71014,91242,9501,67,14.666667,0,0,26,0,0
71014,91343,9501,67,14.666667,0,0,35,0,0
71014,91446,9501,67,17.666666,0,0,35,0,0
71014,91548,9501,67,25.666666,0,0,49,0,0
71014,91649,9501,67,20.333334,0,0,38,0,0
71014,91752,9501,67,17,0,0,28,0,0
71014,91853,9501,67,18.166666,0,0,26,0,0
71014,91956,9501,67,21.5,0,0,38,0,0
71014,92059,9501,67,23,0,0,37,0,0
71014,92200,9501,67,16.142857,0,0,40,0,0
71014,92302,9501,67,20.333334,0,0,37,0,0
71014,92404,9501,67,18.5,0,0,33,0,0
71014,92505,9501,67,19.333334,0,0,41,0,0
71014,92607,9501,67,18.333334,0,0,34,0,0
71014,92708,9501,67,18.666666,0,0,28,0,0
71014,92809,9501,67,19.333334,0,0,37,0,0
71014,92912,9501,67,19.428572,0,0,35,0,0
71014,93015,9501,67,14.5,0,0,31,0,0
71014,93118,9501,67,16.5,0,0,33,0,0
71014,93222,9501,67,18.714285,0,0,30,0,0
71014,93324,9501,67,22.333334,0,0,38,0,0
71014,93428,9501,67,24,0,0,35,0,0
71014,93532,9501,67,23.857143,0,0,33,0,0
71014,93634,9501,67,24.833334,0,0,33,0,0
71014,93740,9501,67,25.857143,0,0,53,0,0
71014,93917,9501,67,29.222221,0,0,46,0,0
71014,94021,9501,67,22.714285,0,0,56,0,0
71014,94124,9501,67,29,0,0,26,0,0
71014,94229,9501,67,16.833334,0,0,40,0,0
71014,94331,9501,67,13.571428,0,0,36,0,0
71014,94435,9501,67,25.5,0,0,34,0,0
71014,94539,9501,67,18.166666,0,0,42,0,0
71014,94643,9501,67,18,0,0,36,0,0
71014,94747,9501,67,21.5,0,0,41,0,0
71014,94850,9501,67,14.857142,0,0,22,0,0
71014,94952,9501,67,19.166666,0,0,37,0,0
71014,95056,9501,67,20.333334,0,0,29,0,0
71014,95158,9501,67,18.5,0,0,39,0,0
71014,95302,9501,67,21,0,0,36,0,0
71014,95407,9501,67,19,0,0,42,0,0
71014,95511,9501,67,19.571428,0,0,29,0,0
71014,95614,9501,67,28.666666,0,0,51,0,0
71014,95717,9501,67,21.833334,0,0,36,0,0
71014,95820,9501,67,16,0,0,37,0,0
71014,95924,9501,67,22,0,0,37,0,0
71014,100028,9501,67,16,0,0,32,0,0
71014,100130,9501,67,18.714285,0,0,41,0,0
71014,100235,9501,67,20.833334,0,0,29,0,0
71014,100342,9501,67,11.428572,0,0,34,0,0
71014,100453,9501,67,14.428572,0,0,31,0,0
71014,100629,9501,67,15,0,0,56,0,0
71014,100744,9501,67,18.571428,0,0,30,0,0
71014,100847,9501,67,17.833334,0,0,32,0,0
71014,100951,9501,67,15.285714,0,0,27,0,0
71014,101054,9501,67,19,0,0,34,0,0
71014,101156,9501,67,13.833333,0,0,40,0,0
71014,101259,9501,67,17.166666,0,0,37,0,0
71014,101402,9501,67,18.285715,0,0,50,0,0
71014,101535,9501,67,18.444445,0,0,62,0,0
71014,101710,9501,67,17,0,0,59,0,0
71014,101846,9501,67,23.333334,0,0,66,0,0
71014,102023,9501,67,19.3,0,0,59,0,0
71014,102158,9501,67,16.1,0,0,51,0,0
71014,102333,9501,67,19.11111,0,0,53,0,0
71014,102508,9501,67,19.777779,0,0,43,0,0
71014,102612,9501,67,24.285715,0,0,34,0,0
71014,102714,9501,67,24.333334,0,0,37,3,0.081081081
71014,102816,9501,67,21.666666,0,0,41,0,0
71014,102920,9501,67,19.714285,0,0,42,0,0
71014,103023,9501,67,21.333334,0,0,26,0,0
71014,103125,9501,67,22.833334,0,0,54,0,0
71014,103229,9501,67,20.5,0,0,34,0,0
71014,103331,9501,67,17,0,0,48,0,0
71014,103502,9501,67,27.666666,0,0,70,0,0
71014,103637,9501,67,17.9,0,0,47,0,0
71014,103812,9501,67,16.666666,0,0,53,0,0
71014,103948,9501,67,16.4,0,0,52,0,0
71014,104122,9501,67,20.88889,0,0,63,0,0
71014,104258,9501,67,18.2,0,0,70,0,0
71014,104433,9501,67,27.11111,0,0,65,0,0
71014,104609,9501,67,21,0,0,65,0,0
71014,104753,9501,67,24.7,0,0,68,0,0
71014,104933,9501,67,22.6,0,0,67,0,0
71014,105109,9501,67,19.1,0,0,63,0,0
71014,105248,9501,67,19.6,0,0,56,0,0
71014,105425,9501,67,20.444445,0,0,73,0,0
71014,105603,9501,67,22.4,0,0,77,3,0.038961039
71014,105743,9501,67,23.2,0,0,73,0,0
71014,105852,9501,67,22.857143,0,0,53,0,0
71014,105959,9501,67,23.571428,0,0,66,10,0.151515152
71014,110108,9501,67,31.666666,0,0,47,0,0
71014,110218,9501,67,26.571428,0,0,79,0,0
71014,110335,9501,67,29.125,0,0,46,6,0.130434783
71014,110447,9501,67,33.285713,0,0,76,16,0.210526316
